ADDRESS,PRICE (K$),BEDROOMS,NEAREST_SCH_DIST,,,,,,,,,,,,
1 Ragtime Court,440,3,1.664620418,,,,,,,,,,,,
1 Ramose Close,415,3,0.837800215,,,,,,,,,,,,
1 Reflection Mews,419,3,2.012994416,,,,,,,,,,,,
1 Regatta Way,307,4,6.312068285,,,,,,,,,,,,
1 Regent Court,515,3,0.576510122,,,,,,,,,,,,
1 Reginald Street,670,5,1.361925478,,,,,,,,,,,,
1 Reilly Street,330,3,3.450561883,,,,,,,,,,,,
1 Reinagle Street,539,4,3.310019778,,,,,,,,,,,,
1 Repens Way,370,4,0.772387591,,,,,,,,,,,,
1 Reserve Street,1820,5,1.127216269,,,,,,,,,,,,
1 Retchford Way,560,4,1.114327011,,,,,,,,,,,,
1 Reuben Street,590,3,1.075878696,,,,,,,,,,,,
1 Riber Court,925,5,1.578618561,,,,,,,,,,,,
1 Richards Crescent,440,3,1.421488908,,,,,,,,,,,,
1 Rigoll Court,400,3,1.972164472,,,,,,,,,,,,
1 Ringarooma Way,670,4,0.617532639,,,,,,,,,,,,
1 Ringmer Way,380,3,1.547316044,,,,,,,,,,,,
1 River Bank Boulevard,750,4,0.622039891,,,,,,,,,,,,
1 River Bed Pass,765,4,1.442847011,,,,,,,,,,,,
1 Riverdale Road,415,4,3.425776838,,,,,,,,,,,,
1 Robert Street,1700,3,1.626789611,,,,,,,,,,,,
1 Robyn Street,520,3,1.181414915,,,,,,,,,,,,
1 ROKER Way,344,3,3.135906456,,,,,,,,,,,,
1 Romani Court,400,4,1.433527523,,,,,,,,,,,,
1 Rosalind Court,1110,4,0.606293983,,,,,,,,,,,,
1 Rose Bay Court,1150,4,1.371445423,,,,,,,,,,,,
1 ROSTRATUS Link,480,3,3.418944187,,,,,,,,,,,,
1 Rothsay Crescent,915,3,0.710715794,,,,,,,,,,,,
1 Rowe Place,620,3,0.522563736,,,,,,,,,,,,
1 Royal Melbourne Avenue,705,4,1.188228414,,,,,,,,,,,,
1 Royce Grove,932,2,1.554600247,,,,,,,,,,,,
1 Ruby Avenue,482,4,1.403009874,,,,,,,,,,,,
1 Ruby Court,589,5,0.906922213,,,,,,,,,,,,
1 Rudge Place,320,3,2.032006221,,,,,,,,,,,,
1 Sabro Lane,463,3,3.178264123,,,,,,,,,,,,
1 Salamanca Parkway,345,3,1.21925819,,,,,,,,,,,,
1 Salisbury Road,350,4,0.684075323,,,,,,,,,,,,
1 Salmond Way,802,4,0.478382903,,,,,,,,,,,,
1 Salvin Road,820,4,1.462712339,,,,,,,,,,,,
1 Samos Place,790,4,1.058426878,,,,,,,,,,,,
1 Sandalford Drive,504,3,0.969591568,,,,,,,,,,,,
1 Sandridge Street,330,3,1.459900777,,,,,,,,,,,,
1 Sandringham Street,1051,3,1.039997534,,,,,,,,,,,,
1 Sapium Way,565,4,0.481601037,,,,,,,,,,,,
1 Scarcliffe Way,1125,5,0.73864166,,,,,,,,,,,,
1 Scott Street,472,3,0.760582326,,,,,,,,,,,,
1 Seabreeze Avenue,860,4,3.569843492,,,,,,,,,,,,
1 Seaflight Court,560,5,1.582239732,,,,,,,,,,,,
1 Searle Road,1390,6,0.402396389,,,,,,,,,,,,
1 Sedge Link,520,4,0.823537391,,,,,,,,,,,,
1 Sellenger Avenue,462,4,0.905789101,,,,,,,,,,,,
1 Seton Lane,550,4,2.938235594,,,,,,,,,,,,
1 Shackleton Street,600,3,0.537253035,,,,,,,,,,,,
1 Sheppard Way,1480,4,1.976972543,,,,,,,,,,,,
1 Shiralee Bend,650,4,1.321235107,,,,,,,,,,,,
1 Shoal Court,710,4,4.93245753,,,,,,,,,,,,
1 Short Street,912,3,1.954761004,,,,,,,,,,,,
1 Silica Road,491,4,3.108673587,,,,,,,,,,,,
1 Silky Lane,303,4,6.080153168,,,,,,,,,,,,
1 Simon Place,1450,3,2.158594078,,,,,,,,,,,,
1 Sistina Road,450,4,2.705355556,,,,,,,,,,,,
1 Skottowe Parkway,272,3,0.714477711,,,,,,,,,,,,
1 Skye Lane,320,3,0.472109728,,,,,,,,,,,,
1 Smailes Elbow,228.75,3,1.289389287,,,,,,,,,,,,
1 Smitherson Street,585,5,0.683864895,,,,,,,,,,,,
1 Smullin Street,470,3,0.599333476,,,,,,,,,,,,
1 SNOWY RISE,445,4,2.633633359,,,,,,,,,,,,
1 Solly Court,1300,6,0.42509226,,,,,,,,,,,,
1 Spargo Street,765,4,1.427004203,,,,,,,,,,,,
1 Spring Hill,597,4,2.976188326,,,,,,,,,,,,
1 Spruce Place,490,4,1.522166383,,,,,,,,,,,,
1 Spruce Terrace,512.888,4,3.598936625,,,,,,,,,,,,
1 St Fillans Bend,465,4,0.955601455,,,,,,,,,,,,
1 St Ives Loop,2195,4,0.747349307,,,,,,,,,,,,
1 Staniland Street,899,4,2.26835349,,,,,,,,,,,,
1 Stephen Street,480,3,0.690765173,,,,,,,,,,,,
1 Stitfold Promenade,1300,4,0.937844229,,,,,,,,,,,,
1 Stokesay Street,418,5,1.107452889,,,,,,,,,,,,
1 Strathmore Parkway,350,4,0.257266849,,,,,,,,,,,,
1 Strathpine Chase,575,4,0.689470848,,,,,,,,,,,,
1 Strelley Lane,512.6,4,1.872039962,,,,,,,,,,,,
1 Stretton Way,275,3,0.657357681,,,,,,,,,,,,
1 Strickland Court,770,6,3.809290267,,,,,,,,,,,,
1 Styne Road,1800,4,2.466455019,,,,,,,,,,,,
1 Success Crescent,1555,4,0.559843793,,,,,,,,,,,,
1 Sumich Gardens,715,4,3.025173538,,,,,,,,,,,,
1 Swallow Grove,360,3,1.071249861,,,,,,,,,,,,
1 Sweeney Way,579,4,1.150863838,,,,,,,,,,,,
1 Talisker Mews,420,5,2.019487876,,,,,,,,,,,,
1 Tall Karri Close,370,4,0.885941995,,,,,,,,,,,,
1 Tattler Place,323,3,1.136182737,,,,,,,,,,,,
1 Taylor Street,845,5,0.883994162,,,,,,,,,,,,
1 Teetree Court,500,5,1.712657855,,,,,,,,,,,,
1 Temple Mews,928.25,4,1.925125226,,,,,,,,,,,,
1 Tenella Mews,300,4,0.778390726,,,,,,,,,,,,
1 Tennyson Street,400,3,1.58174536,,,,,,,,,,,,
1 Tetbury Road,500,4,0.286937682,,,,,,,,,,,,
1 The Mead,450,4,0.276732467,,,,,,,,,,,,
1 The Mews,730,4,1.6089178,,,,,,,,,,,,
1 Thomas Hamilton Avenue,450,4,0.846737308,,,,,,,,,,,,
1 Thorman Place,905,4,0.765790586,,,,,,,,,,,,
1 Thornbill Loop,429,4,0.553822785,,,,,,,,,,,,
1 Thurlow Avenue,525,3,0.634791332,,,,,,,,,,,,
1 Till Street,370,3,3.762411965,,,,,,,,,,,,
1 Tintern Road,465,3,2.713893579,,,,,,,,,,,,
1 Tippett Court,680,4,0.652780934,,,,,,,,,,,,
1 Tiwi Court,826,4,2.734660678,,,,,,,,,,,,
1 Tolbury Retreat,420,4,0.873681384,,,,,,,,,,,,
1 Torre Link,560,4,1.082445552,,,,,,,,,,,,
1 Torridon Loop,725,4,1.201776682,,,,,,,,,,,,
1 Treaty Oak Cove,600,4,0.378823479,,,,,,,,,,,,
1 Treave Street,450,3,1.335883422,,,,,,,,,,,,
1 Triller Road,515,4,2.259864774,,,,,,,,,,,,
1 Trilogy Court,1030,4,2.040514572,,,,,,,,,,,,
1 Trona Place,395,4,2.446534773,,,,,,,,,,,,
1 Tropicana Way,753,5,1.079079681,,,,,,,,,,,,
1 Troy Avenue,1600,4,1.866116919,,,,,,,,,,,,
1 Tucker Street,270,4,1.61615141,,,,,,,,,,,,
1 Tuckeroo Parade,785,4,3.016458993,,,,,,,,,,,,
1 Tullow Road,1575,5,1.660092705,,,,,,,,,,,,
1 Turner Parkway,479.1,4,1.31515769,,,,,,,,,,,,
1 Turner Street,310,3,1.056214766,,,,,,,,,,,,
1 TWIN VIEW,595,4,1.61330827,,,,,,,,,,,,
1 Umina Street,296,2,4.080875846,,,,,,,,,,,,
1 Valencia Avenue,935,3,0.445137462,,,,,,,,,,,,
1 Valencia Road,670,4,0.559073364,,,,,,,,,,,,
1 Valley Close,1200,5,1.863313139,,,,,,,,,,,,
1 Vantage Way,1585,4,1.423851112,,,,,,,,,,,,
1 Veldt Mews,370,3,1.139660014,,,,,,,,,,,,
1 Venetian Way,435,4,2.339614429,,,,,,,,,,,,
1 Verve Court,1255,5,1.712925438,,,,,,,,,,,,
1 Vilamour Close,582,4,1.547133035,,,,,,,,,,,,
1 Viola Place,485,4,1.469640841,,,,,,,,,,,,
1 Violet Street,410,3,0.399466508,,,,,,,,,,,,
1 Virgilia Terrace,565,4,0.64476888,,,,,,,,,,,,
1 Voyager Link,449,3,1.133973584,,,,,,,,,,,,
1 Wake Court,390,3,2.267053691,,,,,,,,,,,,
1 Wallace Street,640,4,2.837263537,,,,,,,,,,,,
1 Wambiri Close,510,4,0.581793563,,,,,,,,,,,,
1 Warlu Place,315,4,4.656154348,,,,,,,,,,,,
1 Warnt Court,430,4,2.536667218,,,,,,,,,,,,
1 Waterway Crescent,1250,4,2.909903528,,,,,,,,,,,,
1 Wattle Court,740,4,3.881021116,,,,,,,,,,,,
1 Waugh Court,1150,5,0.661544922,,,,,,,,,,,,
1 Wayford Circle,595,4,1.327610941,,,,,,,,,,,,
1 Webb Street,670,3,0.574974835,,,,,,,,,,,,
1 Weema Court,560,6,0.391792629,,,,,,,,,,,,
1 Weetman Cove,402.6,3,0.84374139,,,,,,,,,,,,
1 Wendo Court,345,4,0.849042563,,,,,,,,,,,,
1 Wenstead Place,357,4,2.427462168,,,,,,,,,,,,
1 Werri Place,378,3,1.036100623,,,,,,,,,,,,
1 Wescap Rise,300,4,0.526335328,,,,,,,,,,,,
1 Whelk Place,775,3,1.898378365,,,,,,,,,,,,
1 White Place,753,3,0.292538038,,,,,,,,,,,,
1 White Street,785,3,1.846238419,,,,,,,,,,,,
1 Whitehouse Drive,475,3,0.402841086,,,,,,,,,,,,
1 Wildwood Mews,539,4,1.156285188,,,,,,,,,,,,
1 Willard Circuit,385,3,1.081691765,,,,,,,,,,,,
1 Williams Court,1200,5,0.868786646,,,,,,,,,,,,
1 Williamson Way,840,4,1.211186124,,,,,,,,,,,,
1 Willow Way,650,4,3.053923068,,,,,,,,,,,,
1 Wilson Lane,654,4,1.371206708,,,,,,,,,,,,
1 Wimbledon Drive,627.5,4,1.089865415,,,,,,,,,,,,
1 Windoo Place,292.5,3,1.888224421,,,,,,,,,,,,
1 Windoo Road,655,4,4.795644285,,,,,,,,,,,,
1 Wintergreene Drive,492,4,2.232299508,,,,,,,,,,,,
1 Wissota Pass,546,4,0.926018089,,,,,,,,,,,,
1 Woodbine Loop,500,4,1.968731586,,,,,,,,,,,,
1 Woodbine Terrace,420,4,1.779162527,,,,,,,,,,,,
1 Woodfield Close,435,3,1.192345532,,,,,,,,,,,,
1 Woodlands Way,600,4,1.140110151,,,,,,,,,,,,
1 Woolmore Cross,505,4,0.748765085,,,,,,,,,,,,
1 Yallambee Place,662.5,2,0.748531723,,,,,,,,,,,,
1 Yilgarn Street,925,3,0.8510665,,,,,,,,,,,,
1 Yule Street,1550,4,1.981987429,,,,,,,,,,,,
1 Zamia Road,575,3,2.520336463,,,,,,,,,,,,
1 Zanzibar Loop,540,3,1.034184816,,,,,,,,,,,,
1/1 Coolgardie Street,480,2,1.053388625,,,,,,,,,,,,
1/1 French Street,455,3,0.841453855,,,,,,,,,,,,
1/1 Lentona Road,419,2,1.851221639,,,,,,,,,,,,
1/1 Muriel Avenue,960,4,1.391220359,,,,,,,,,,,,
1/1 Wingfield Avenue,950,1,2.564503035,,,,,,,,,,,,
1/10 Gibson Street,640,3,1.488370231,,,,,,,,,,,,
1/101 Epsom Avenue,407,3,2.146505872,,,,,,,,,,,,
1/109 Kenny Street,230,2,0.469500856,,,,,,,,,,,,
1/11 Adamson Road,555,3,1.566641137,,,,,,,,,,,,
1/11 Elvire Street,400,3,0.788767868,,,,,,,,,,,,
1/11 Stott Close,156.5,3,0.63066232,,,,,,,,,,,,
1/11 Waterway Crescent,482,3,2.975411612,,,,,,,,,,,,
1/12 Catalina Place,570,3,1.807253058,,,,,,,,,,,,
1/12 Farnaby Lane,315,3,2.561994901,,,,,,,,,,,,
1/125 Swansea Street,430,3,1.593036963,,,,,,,,,,,,
1/126 Telford Crescent,615,3,1.830896199,,,,,,,,,,,,
1/13 Helm Street,807,3,1.682160499,,,,,,,,,,,,
1/13 Rimmington Court,325,3,0.994506777,,,,,,,,,,,,
1/13 Sorrento Street,850,3,2.20430397,,,,,,,,,,,,
1/14 Godwit Street,400,3,0.266279988,,,,,,,,,,,,
1/14 Greenshank Drive,640,3,1.82164076,,,,,,,,,,,,
1/14 Mineral Place,341.5,3,2.361523788,,,,,,,,,,,,
1/14a Norman Street,450,3,2.331647635,,,,,,,,,,,,
1/15 Bredgar Way,340,3,1.33116066,,,,,,,,,,,,
1/15 Cook Street,625,3,2.94929978,,,,,,,,,,,,
1/15 Lisbon Court,339,3,0.91631418,,,,,,,,,,,,
1/157 Kinross Drive,285,2,2.674077349,,,,,,,,,,,,
1/159 Mcdonald Street,422,2,0.340026099,,,,,,,,,,,,
1/16 Coneflower Corner,890,3,0.362922628,,,,,,,,,,,,
1/16 Leverburgh Street,766,4,0.210295372,,,,,,,,,,,,
1/16 Tavistock Crescent,370,3,1.06794322,,,,,,,,,,,,
1/163 Tyler Street,140,2,0.622584333,,,,,,,,,,,,
1/164 McDonald Street,640,4,0.409652941,,,,,,,,,,,,
1/165 Canning Highway,680,3,0.909470403,,,,,,,,,,,,
1/17 Elizabeth Street,408,3,1.898711452,,,,,,,,,,,,
1/17 Satellite Retreat,370,3,0.754168148,,,,,,,,,,,,
1/18 Coongan Avenue,527.5,3,1.738502641,,,,,,,,,,,,
1/18 Devon Way,387,3,1.03266135,,,,,,,,,,,,
1/18 Mary Street,742,2,0.971548964,,,,,,,,,,,,
1/182 Fulham Street,300,2,0.97729147,,,,,,,,,,,,
1/19 Drabble Road,721,5,1.310560385,,,,,,,,,,,,
1/19 Flora Terrace,500,3,2.027413467,,,,,,,,,,,,
1/19 Roseheath Boulevard,370,3,0.348003973,,,,,,,,,,,,
1/19 Tamar Street,500,3,2.308788044,,,,,,,,,,,,
1/20 Holton Way,335,3,0.440982956,,,,,,,,,,,,
1/202 Crawford Road,485,3,1.31401674,,,,,,,,,,,,
1/205 French Street,525,4,0.798493437,,,,,,,,,,,,
1/208 Albert Street,365,3,1.205745425,,,,,,,,,,,,
1/21 Fletcher Street,685,3,1.176171096,,,,,,,,,,,,
1/218 Westview Street,450,3,0.326827579,,,,,,,,,,,,
1/22 Ada Street,1250,4,2.096159334,,,,,,,,,,,,
1/22 Harper Street,395,3,0.683451283,,,,,,,,,,,,
1/22 Manoff Road,292,2,1.789524202,,,,,,,,,,,,
1/22 Prinsep Road,655,3,1.380733204,,,,,,,,,,,,
1/22 Redgate Court,410,3,0.849603677,,,,,,,,,,,,
1/23 Avonmore Terrace,670,2,1.338732042,,,,,,,,,,,,
1/23 Golf Road,338,2,0.897881608,,,,,,,,,,,,
1/24 Coventry Road,310,2,2.784202341,,,,,,,,,,,,
1/24 Melinga Court,427.5,3,1.075682012,,,,,,,,,,,,
1/242 French Street,432,3,1.07784423,,,,,,,,,,,,
1/265 Kooyong Road,357.5,3,1.034115357,,,,,,,,,,,,
1/268 Guildford Road,432,3,1.98067,,,,,,,,,,,,
1/27 Osborne Road,475,3,1.581685461,,,,,,,,,,,,
1/28 Alday Street,530,4,1.989834229,,,,,,,,,,,,
1/29 Chetwynd Way,440,2,1.423495573,,,,,,,,,,,,
1/29 Money Road,610,3,1.470175318,,,,,,,,,,,,
1/29 Seaforth Road,600,4,3.039516469,,,,,,,,,,,,
1/29 Spoonbill Place,435,4,1.022600654,,,,,,,,,,,,
1/29 Stratford Street,430,2,2.190498248,,,,,,,,,,,,
1/3 Addlewell Glen,370,3,0.362253738,,,,,,,,,,,,
1/3 Clive Road,1026,3,0.701876207,,,,,,,,,,,,
1/3 Hope Road,445,2,1.630094934,,,,,,,,,,,,
1/3 Stockman Way,508,4,0.836034382,,,,,,,,,,,,
1/30 Milford Way,450,3,1.597241519,,,,,,,,,,,,
1/301 Oxford Street,400,1,0.350229914,,,,,,,,,,,,
1/31 Harvest Road,1100,3,1.749335286,,,,,,,,,,,,
1/31 Mosaic Street,755,4,1.092197681,,,,,,,,,,,,
1/31 Second Avenue,780,3,1.263478729,,,,,,,,,,,,
1/31 Troy Terrace,1250,3,1.161291563,,,,,,,,,,,,
1/31 Villiers Street,370,3,1.396004745,,,,,,,,,,,,
1/32 Camboon road,270,3,1.169264157,,,,,,,,,,,,
1/32 Fraser Street,495,2,1.844309201,,,,,,,,,,,,
1/32 Hubert Road,420,3,2.56064633,,,,,,,,,,,,
1/326 Preston Point Road,675,3,1.46863092,,,,,,,,,,,,
1/33 Holmesdale Road,335,3,0.579766005,,,,,,,,,,,,
1/33 Steward Way,160,2,0.73671047,,,,,,,,,,,,
1/335 Oxford Street,880,4,0.223316886,,,,,,,,,,,,
1/34 Banksia Street,585,3,1.123646554,,,,,,,,,,,,
1/341 Wharf Street,315,3,1.371924332,,,,,,,,,,,,
1/35 Collier Avenue,341,3,1.881073441,,,,,,,,,,,,
1/36 Wood Street,565,3,1.293001979,,,,,,,,,,,,
1/38 Brandon Street,600,3,1.2649125,,,,,,,,,,,,
1/38 Norman Street,360,3,2.317773716,,,,,,,,,,,,
1/39 Beatty Avenue,440,3,0.988082566,,,,,,,,,,,,
1/39 Cape Street,435,3,0.95871365,,,,,,,,,,,,
1/39 Ferguson Street,400,4,1.185466121,,,,,,,,,,,,
1/4 Classic Rise,465,4,0.632332781,,,,,,,,,,,,
1/4 Lentona Road,490,3,1.819974503,,,,,,,,,,,,
1/4 Leslie Street,430,3,1.099285348,,,,,,,,,,,,
1/4 Manley Street,334,3,0.939652772,,,,,,,,,,,,
1/4 Talbot Road,415,2,1.330029476,,,,,,,,,,,,
1/40 Mica Mews,360,3,2.933329232,,,,,,,,,,,,
1/41 Baler Court,480,3,1.864856098,,,,,,,,,,,,
1/41 Hooley Road,337.5,3,1.089798197,,,,,,,,,,,,
1/41 Renwick Street,730,3,0.930974948,,,,,,,,,,,,
1/42 Byers Road,316,3,0.683038276,,,,,,,,,,,,
1/42 Cleopatra Street,460,3,2.114858936,,,,,,,,,,,,
1/43 Ferguson Street,445,4,1.317026885,,,,,,,,,,,,
1/43 John Street,630,3,1.260396362,,,,,,,,,,,,
1/46 Charles Street,167.5,3,0.704882692,,,,,,,,,,,,
1/48 Collier Avenue,359,3,1.87474132,,,,,,,,,,,,
1/48 Thelma Street,525,3,0.819428287,,,,,,,,,,,,
1/49 Discovery Circuit,715,3,1.935090947,,,,,,,,,,,,
1/49 Rule Street,2050,3,2.218996493,,,,,,,,,,,,
1/49 South Street,405,2,0.884715615,,,,,,,,,,,,
1/5 Arpent Link,364,4,2.456821911,,,,,,,,,,,,
1/50 King Street,440,3,3.169354619,,,,,,,,,,,,
1/50 Monmouth Street,625,3,0.955922315,,,,,,,,,,,,
1/51 Cyril Street,320,3,0.255664945,,,,,,,,,,,,
1/53 Carrington Street,420,3,2.215536495,,,,,,,,,,,,
1/58 Second Avenue,975,3,1.031485582,,,,,,,,,,,,
1/584 Canning Highway,370,2,1.864124334,,,,,,,,,,,,
1/59 Hastings Street,579,3,1.709824407,,,,,,,,,,,,
1/59 Waddell Road,355,2,1.551902392,,,,,,,,,,,,
1/6 Bellevue Terrace,2300,3,1.162965271,,,,,,,,,,,,
1/6 Cato Street,515,3,0.770753489,,,,,,,,,,,,
1/6 Pearse Street,665,2,1.403427601,,,,,,,,,,,,
1/63 SAW AVENUE,342,4,1.650610389,,,,,,,,,,,,
1/63 Sayer Street,330,3,0.871200422,,,,,,,,,,,,
1/66 MOREING STREET,325,2,2.194985397,,,,,,,,,,,,
1/67 Upton Street,365,3,1.311981125,,,,,,,,,,,,
1/69 Calais Road,600,3,1.169255659,,,,,,,,,,,,
1/69 Welwyn Avenue,670,3,0.918771771,,,,,,,,,,,,
1/7 Blandfield Way,350,3,0.992553847,,,,,,,,,,,,
1/7 Chidlow Street,470,2,0.547776447,,,,,,,,,,,,
1/7 Hodgson Lane,400,2,1.075238289,,,,,,,,,,,,
1/79 Hardy Road,370,3,0.918407414,,,,,,,,,,,,
1/79 Sayer Street,360,3,0.734615879,,,,,,,,,,,,
1/8 Benson Court,375,3,0.969002894,,,,,,,,,,,,
1/8 Betula Street,720,4,2.268104466,,,,,,,,,,,,
1/8 Burdett Retreat,457,3,1.277147463,,,,,,,,,,,,
1/8 Sonia Street,494,3,0.880352844,,,,,,,,,,,,
1/86 Ivanhoe Street,409.5,3,1.898718153,,,,,,,,,,,,
1/9 Glencairn Way,378,3,0.514571037,,,,,,,,,,,,
1/9 Westbrook Way,300,3,0.585128418,,,,,,,,,,,,
1/94 Kathleen Street,530,4,0.198139659,,,,,,,,,,,,
1/95 Kent Street,360,3,0.587227895,,,,,,,,,,,,
1/96 North Beach Road,777,3,1.513201236,,,,,,,,,,,,
1/99 Roberts Road,450,2,0.109595091,,,,,,,,,,,,
10 Aberdare Way,555,4,0.549657888,,,,,,,,,,,,
10 Abingdon Place,213,3,0.977991,,,,,,,,,,,,
10 Abrolhos Drive,560,4,0.985911978,,,,,,,,,,,,
10 Ada Street,1730,2,2.201152774,,,,,,,,,,,,
10 Addingham Crescent,455,4,0.752621744,,,,,,,,,,,,
10 Adelong Circuit,250,3,0.393286541,,,,,,,,,,,,
10 Adonis Street,332,3,3.294200251,,,,,,,,,,,,
10 Aitken Place,578,5,0.162513887,,,,,,,,,,,,
10 Albert Street,450,3,1.521068195,,,,,,,,,,,,
10 Aleaha Brace,291,3,1.305065413,,,,,,,,,,,,
10 Alford Way,385,3,2.461907154,,,,,,,,,,,,
10 Altai Dale,435,4,2.236610704,,,,,,,,,,,,
10 Ameer Way,530,4,1.873080722,,,,,,,,,,,,
10 Amery Road,495,4,0.954583023,,,,,,,,,,,,
10 Andrews Way,380,4,3.498297407,,,,,,,,,,,,
10 Anne Avenue,440,3,1.535883772,,,,,,,,,,,,
10 Anstey Street,550,3,3.015491385,,,,,,,,,,,,
10 Antigua Place,455,4,1.998975281,,,,,,,,,,,,
10 Apara Place,389,3,2.000768958,,,,,,,,,,,,
10 Aparri Way,360,4,2.452923856,,,,,,,,,,,,
10 Appleby Drive,505,4,0.723809464,,,,,,,,,,,,
10 APPLETON Road,485,4,3.757558452,,,,,,,,,,,,
10 Apsley Bend,600,4,1.388797902,,,,,,,,,,,,
10 Aquanita Rise,700,4,2.411989542,,,,,,,,,,,,
10 Araucaria Boulevard,318,4,1.830536435,,,,,,,,,,,,
10 Archdeacon Street,1690,5,2.294686968,,,,,,,,,,,,
10 Archimedes Crescent,430,5,2.121639069,,,,,,,,,,,,
10 Arkwell Street,832,5,0.249607717,,,,,,,,,,,,
10 Armitage Close,380,3,1.65959985,,,,,,,,,,,,
10 ARTARMON RISE,1140,4,1.112301279,,,,,,,,,,,,
10 Astrolabe Way,340,4,1.107006814,,,,,,,,,,,,
10 Atkinson Road,1575,3,1.639412131,,,,,,,,,,,,
10 Auborough Street,648.5,2,0.475091289,,,,,,,,,,,,
10 Aurora Drive,537,4,0.379172206,,,,,,,,,,,,
10 Axewood Place,406,3,1.802264702,,,,,,,,,,,,
10 Aylesbury Close,530,4,0.759927078,,,,,,,,,,,,
10 Baddesley Street,375,4,0.496581371,,,,,,,,,,,,
10 Bahama Way,350,3,0.883242412,,,,,,,,,,,,
10 Ballymote Gardens,291,4,1.1337716,,,,,,,,,,,,
10 Banchory Way,610,4,4.051265557,,,,,,,,,,,,
10 Banjine Road,160,2,2.340539272,,,,,,,,,,,,
10 Banksia Court,370,4,14.08275738,,,,,,,,,,,,
10 Barbera Lane,895,4,2.895807758,,,,,,,,,,,,
10 Barcelona Terrace,539,4,1.357354613,,,,,,,,,,,,
10 Barcroft Court,395,4,0.767224652,,,,,,,,,,,,
10 Barnden Road,695.5,4,3.306791347,,,,,,,,,,,,
10 Barranduna Drive,355,3,1.688845412,,,,,,,,,,,,
10 Barrington Avenue,185,4,1.833442572,,,,,,,,,,,,
10 Barrington Street,1279,4,1.026138201,,,,,,,,,,,,
10 Basedow Chase,445,4,1.056369912,,,,,,,,,,,,
10 Basico Avenue,549,5,2.447210395,,,,,,,,,,,,
10 Batavia Way,966,3,0.442926228,,,,,,,,,,,,
10 Bathgate Loop,415,3,0.887316714,,,,,,,,,,,,
10 Beacham Road,759,4,9.983639752,,,,,,,,,,,,
10 Becket Court,320,4,1.16055919,,,,,,,,,,,,
10 Bedale Street,545,4,1.316655269,,,,,,,,,,,,
10 Beechcroft Place,240,3,1.868260609,,,,,,,,,,,,
10 Beenan Elbow,101.2,3,1.60958223,,,,,,,,,,,,
10 Belaring Place,430,4,1.031103648,,,,,,,,,,,,
10 Belfast Crescent,333,3,0.775129903,,,,,,,,,,,,
10 Bellport Parade,670,5,0.765379669,,,,,,,,,,,,
10 Belvoir Place,430,4,1.384561238,,,,,,,,,,,,
10 Beor Way,350,3,3.459983536,,,,,,,,,,,,
10 Berkeley Street,450,4,0.969494407,,,,,,,,,,,,
10 Berlotto Drive,510,3,3.390713761,,,,,,,,,,,,
10 Berrigan Drive,380,3,1.007303391,,,,,,,,,,,,
10 Bertram Street,350,3,1.517212825,,,,,,,,,,,,
10 Beverley Street,1188,4,1.731742549,,,,,,,,,,,,
10 Biara Road,272,3,2.601103289,,,,,,,,,,,,
10 Bight Reefs Road,432.5,3,3.04267266,,,,,,,,,,,,
10 Bilcich Gardens,515,4,3.115440106,,,,,,,,,,,,
10 Bilkurra Way,289,3,1.800114125,,,,,,,,,,,,
10 Billing Way,665,4,2.708378034,,,,,,,,,,,,
10 Bilya Avenue,679,4,4.355056357,,,,,,,,,,,,
10 Binar Court,400,4,2.444638114,,,,,,,,,,,,
10 Binden Place,510,4,1.681332259,,,,,,,,,,,,
10 Bingarra Close,390,4,2.031056854,,,,,,,,,,,,
10 Bingfield Road,265,3,1.604778312,,,,,,,,,,,,
10 Binnia Mews,430,3,1.808710963,,,,,,,,,,,,
10 Birch Place,560,4,3.254924682,,,,,,,,,,,,
10 Birchgrove Court,585,4,0.488816894,,,,,,,,,,,,
10 Birkenhead Ridge,835,4,0.743054215,,,,,,,,,,,,
10 Bishop Close,367,4,0.288213926,,,,,,,,,,,,
10 Bishop Riley Way,1850,5,0.855690101,,,,,,,,,,,,
10 Blackboy Road,490,4,0.764978427,,,,,,,,,,,,
10 Blackman Road,1475,4,1.108959157,,,,,,,,,,,,
10 Bland Street,1250,3,1.263415074,,,,,,,,,,,,
10 Blenny Close,476,3,1.206752889,,,,,,,,,,,,
10 Block Place,1000,5,0.474407924,,,,,,,,,,,,
10 Bondini Way,522,4,1.937490526,,,,,,,,,,,,
10 Booligal Street,425,3,0.896052872,,,,,,,,,,,,
10 Bosbaan Place,196,4,1.916364269,,,,,,,,,,,,
10 Bowen Place,520,4,3.255946411,,,,,,,,,,,,
10 Boyd Street,535,4,1.563829568,,,,,,,,,,,,
10 Bradbury Place,331.5,3,1.334914136,,,,,,,,,,,,
10 Braden Way,1620,5,1.688798948,,,,,,,,,,,,
10 Brae Court,330,4,1.341995145,,,,,,,,,,,,
10 Bramley Terrace,555,4,4.789147585,,,,,,,,,,,,
10 Brantwood Turn,396,4,1.960788275,,,,,,,,,,,,
10 Brassey Street,1810,4,0.574449053,,,,,,,,,,,,
10 Breton Court,421,4,1.520444206,,,,,,,,,,,,
10 Bricknell Road,830,3,1.632465266,,,,,,,,,,,,
10 Bridal Crescent,330,3,0.825337434,,,,,,,,,,,,
